 25, "BS Hard 80's",            1,  55.2,  16.6,  26.8,  36.5,  46.8
 26, "BS Knarziger FN",         1,  55.2,  17.0,  27.4,  37.7,  48.3
 27, "BS LFO Roller FN",        1,  55.2,  18.0,  30.3,  42.5,  55.0
 28, "BS Madskillz FN",         1,  55.2,  23.0,  33.1,  43.3,  53.9
 29, "BS Mixmiddle FN",         1,  55.2,  21.5,  39.0,  56.5,  74.1
 30, "BS Night And Day FN",     6,  55.2,  18.2,  30.4,  42.5,  54.7
 31, "BS Noizigian FN",         1,  55.2,  18.1,  30.7,  43.3,  56.0
 32, "BS Open Bass FN",         1,  55.2,  16.4,  28.0,  39.4,  51.2
 33, "BS Pluggiator FN",        1,  55.2,  23.7,  35.4,  46.6,  57.7
 34, "BS SAWbreaker FN",        1,  54.5,  17.8,  29.2,  40.2,  51.4
 35, "BS Sawlight FN",          1,  55.2,  19.8,  31.2,  42.4,  53.8
 36, "BS Sci Fi",               1,  54.5,  24.2,  42.1,  60.3,  78.3
 37, "BS Slow Filter FN",       1,  54.5,  27.0,  39.9,  53.0,  66.3
 38, "BS Small Bassist FN",     6,  54.5,  26.1,  38.3,  50.4,  62.8
 39, "BS Syncetel Bass FN",     6,  54.5,  17.0,  27.4,  37.8,  48.3
 40, "BS Tripple Wobbler",      1,  54.5,  15.9,  27.5,  38.9,  50.5
 41, "BS Wobbler FN",           1,  53.9,  27.2,  40.8,  54.5,  68.6
 42, "BS Wobbler II FN",        1,  54.5,  28.0,  42.3,  56.9,  71.5
 43, "CD Universal FN",         1,  53.9,  26.0,  37.9,  49.7,  62.0
 44, "CH Chordionator FN",      6,  54.5,  25.3,  36.5,  48.0,  59.9
 45, "CH Chordionator II FN",   1,  53.9,  25.4,  36.8,  48.2,  60.1
 46, "CH Chordionator III FN",  3,  53.9,  15.7,  27.2,  38.7,  49.8
 47, "CH Chordionator IV FN",   1,  53.9,  23.8,  35.2,  46.5,  58.3
 48, "CH Open Mind FN",         1,  53.9,  26.1,  38.0,  49.8,  62.1
 49, "CH SIDchord FN",          6,  53.9,  27.5,  40.5,  54.0,  67.9
 50, "DR 8bit  Kick II FN",     1,  53.9,  23.2,  36.2,  49.1,  62.4
 51, "DR 8bit  Kick III FN",    6,  53.9,  28.8,  40.9,  53.1,  65.6
 52, "DR 8bit Kick FN",         6,  53.9,  25.6,  36.7,  47.9,  59.3
 53, "DR Crash Space",          6,  53.9,  23.4,  42.8,  62.4,  82.3
 54, "DR Hat Reverse",          1,  53.3,  17.9,  32.1,  46.2,  60.1
 55, "DR Hat Short Moves",      1,  53.3,  18.3,  32.2,  46.2,  60.1
 56, "DR Hat Short",            4,  53.3,  17.9,  31.9,  45.7,  59.7
 57, "DR HiHat FN",             1,  53.9,  13.7,  22.6,  31.6,  40.5
 58, "DR Kick Clean",           1,  53.9,  19.3,  34.1,  48.9,  63.7
 59, "DR Kick FN",              1,  53.3,  14.9,  24.8,  34.8,  44.8
 60, "DR Kick II FN",           1,  53.9,  28.6,  39.0,  49.2,  59.7
 61, "DR Kick III FN",          1,  53.3,  28.5,  40.5,  52.6,  65.1
 62, "DR Kick Old School",      6,  53.9,  19.3,  34.1,  48.9,  63.8
 63, "DR Kick Phat",            1,  53.9,  26.5,  40.6,  54.9,  69.3
 64, "DR Perc Bongo Room",      1,  53.9,  23.9,  35.9,  48.0,  60.1
 65, "DR Perc Room",            1,  53.3,  22.3,  32.6,  43.0,  53.3
 66, "DR Snare Dry",            1,  53.3,  21.1,  34.3,  46.7,  59.3
 67, "DR Sub Impact",           1,  53.3,  15.0,  25.1,  35.3,  45.4
 68, "FX Alien Storm",          1,  53.3, 103.2, 104.2,  87.7, 106.5
 69, "FX Blubberwasser FN",     1,  52.6,  33.0,  50.9,  68.8,  87.7
 70, "FX Break FM",             6,  52.6,  35.2,  59.3,  84.1, 109.8
 71, "FX C64 FN",               1,  53.3,  31.6,  49.2,  66.2,  82.7
 72, "FX Digital Transfer",     1,  53.3,  32.0,  53.2,  75.1,  98.8
 73, "FX Falling Break",        1,  53.3,  54.5,  54.5,  54.4,  54.5
 74, "FX Metallica FN",         1,  52.6,  65.8,  65.9,  50.8,  66.1
 75, "FX Mod Triangle FM",      1,  53.3,  16.5,  29.2,  42.2,  55.2
 76, "FX Noiz3machin3 FN",      1,  53.3,  28.9,  48.5,  64.9,  80.6
 77, "FX Quitscheentchen FN",   6,  52.6,  33.1,  50.9,  69.1,  87.8
 78, "FX Radeberger FN",        6,  53.3,  38.9,  66.5,  93.9, 121.4
 79, "FX Raindrops FN",         6,  52.0,  86.9,  51.1,  68.8,  87.1
 80, "FX Reverse FM",           6,  53.3,  17.6,  30.4,  43.2,  55.8
 81, "FX SO 6dB Sweep",         1,  52.6,  15.3,  26.1,  37.0,  47.7
 82, "FX Swell FN",             1,  52.6,  25.1,  38.2,  51.4,  65.0
 83, "FX Turntable FN",         6,  52.6,  38.3,  59.8,  81.4, 104.3
 84, "KB Big Synth FN",         6,  52.6,  58.2,  58.3,  58.1,  58.0
 85, "KB E-Piano",              6,  52.6,  23.2,  34.9,  45.6,  57.3
 86, "KB Glockenschlag FN",     4,  52.6,  25.9,  38.3,  50.5,  63.4
 87, "KB Piano House",          6,  52.6,  25.4,  36.9,  48.4,  59.8
 88, "KB White Noise FN",       3,  52.6,  23.5,  34.7,  46.3,  58.1
 89, "LD 8bitter II FN",        6,  53.3,  29.0,  41.9,  54.4,  67.3
 90, "LD Acid Saw",             6,  52.6,  15.7,  27.1,  37.8,  48.6
 91, "LD Bon Voyage FN",        1,  52.6,  23.2,  33.7,  44.2,  54.9
 92, "LD Crystal Lead",         1,  52.6,  25.0,  37.6,  50.4,  63.5
 93, "LD Drop In Pulse",        3,  52.6,  59.0,  59.1,  58.3,  58.9
 94, "LD Funky Mod",            1,  52.6,  15.3,  26.2,  36.9,  47.7
 95, "LD Metal Wahuuu",         1,  52.6,  17.5,  31.4,  44.5,  57.8
 96, "LD Morph Sync",           1,  52.6,  31.9,  52.4,  72.4,  93.5
 97, "LD Noisy Sync Lead",      1,  52.6,  20.5,  37.3,  54.0,  70.6
 98, "LD Plastic Attack",       1,  53.3,  20.1,  32.4,  44.4,  56.3
 99, "LD Pleutonium FN",        1,  52.6,  26.2,  36.0,  45.7,  56.0
100, "LD Plucked String",       1,  52.6,  28.3,  42.8,  57.5,  72.6
101, "LD Power Lead",           5,  52.6,  19.3,  33.5,  47.6,  61.7
102, "LD Resobells FN",         1,  52.6,  28.7,  42.2,  55.9,  70.2
103, "LD Sci Fi Organ",         6,  52.6,  28.5,  45.5,  62.8,  80.5
104, "LD Soft Bell Lead",       4,  52.6,  29.6,  47.8,  66.2,  84.7
105, "LD Special Starter",      1,  52.6,  28.9,  45.2,  62.2,  78.9
106, "LD Spring Bell",          2,  52.6,  29.9,  48.4,  67.5,  86.9
107, "LD SYNCElead FN",         1,  52.0,  27.1,  40.6,  54.3,  68.7
108, "LD Technoshocker FN",     1,  52.6,  17.3,  30.0,  42.9,  55.9
109, "LD Thin Lead",            1,  52.6,  26.7,  39.8,  53.3,  67.2
110, "LD Tranceline FN",        1,  52.6,  27.0,  38.1,  49.2,  60.9
111, "LD Woholead FN",          1,  52.6,  16.0,  27.1,  38.3,  49.4
112, "PD  Ringmodded FN",       1,  52.6,  29.2,  42.1,  55.2,  69.0
113, "PD Base Pad",             6,  52.0,  51.5,  51.6,  39.7,  51.0
114, "PD Bellomatism FN",       3,  52.6,  64.4,  64.5,  51.1,  64.3
115, "PD Big Trancer FN",       6,  52.6,  27.2,  38.8,  50.5,  62.6
116, "PD Bit Orchestra",        6,  52.6,  28.4,  43.1,  58.4,  74.2
117, "PD Bursting Pad",         4,  52.6,  33.8,  54.5,  75.1,  96.0
118, "PD Dark Animations FN",   3,  52.6,  24.2,  36.2,  48.1,  60.0
119, "PD Easymat FN",           6,  52.6,  25.9,  37.6,  49.7,  62.1
120, "PD Floating Pad",         6,  52.6,  32.9,  54.5,  76.6,  99.1
121, "PD Gated Pad",            3,  52.6,  69.0,  67.1,  68.1,  69.0
122, "PD Glasometer FN",        3,  52.6,  68.0,  68.2,  54.6,  68.4
123, "PD Open Square FN",       6,  52.6,  65.4,  54.0,  54.2,  67.3
124, "PD Padwobbler FN",        6,  52.6,  74.4,  59.7,  60.3,  75.5
125, "PD Sun Rise",             6,  52.0,  72.6,  42.3,  57.3,  72.9
126, "PD Sweet Analogue",       4,  52.6,  73.4,  72.4,  72.6,  73.0
127, "PD Twoflower FN",         4,  52.6,  83.7,  81.8,  82.6,  77.7
  0, "! Startup Juno Osc",      6,  61.0,  14.3,  24.5,  34.4,  44.5
  1, "ARP 303 Like FN",         1,  59.0,  23.7,  35.5,  46.5,  57.8
  2, "ARP 303 Like II FN",      1,  59.0,  24.3,  36.7,  48.6,  61.0
  3, "ARP C64 FN",              1,  59.0,  34.2,  54.4,  74.1,  94.5
  4, "ARP C64 II FN",           1,  57.8,  33.3,  53.3,  72.7,  92.7
  5, "ARP C64 III FN",          1,  58.4,  33.3,  53.3,  73.4,  93.9
  6, "ARP C64 IV FN",           1,  57.8,  28.4,  40.5,  52.5,  65.0
  7, "ARP Demotrack ARP FN",    6,  57.1,  16.8,  28.6,  40.1,  51.7
  8, "ARP Rumpelkammer FN",     1,  57.1,  19.4,  32.6,  45.8,  59.0
  9, "BS 007 X",                6,  57.1,  18.4,  31.0,  43.4,  56.0
 10, "BS 7th Gates FN",         1,  56.5,  15.3,  26.3,  36.9,  47.3
 11, "BS Bass Deep Room",       1,  56.5,  23.6,  35.1,  46.1,  57.0
 12, "BS Bassolead FN",         1,  56.5,  28.1,  41.9,  55.9,  70.1
 13, "BS Basspa_ FN",           1,  56.5,  18.5,  31.1,  43.6,  56.1
 14, "BS C64 Octavebass FN",    1,  55.8,  26.9,  45.7,  63.9,  82.5
 15, "BS Clean Flat Bass",      1,  55.8,  15.2,  26.2,  36.8,  47.5
 16, "BS D&B Wubler",           1,  55.8,  16.5,  28.9,  40.3,  52.3
 17, "BS Dark Bass",            1,  55.8,  16.3,  28.7,  40.6,  52.2
 18, "BS Dark Night FN",        3,  55.2,  18.0,  29.1,  39.8,  51.1
 19, "BS Detuned FN",           1,  55.8,  18.7,  31.2,  43.7,  56.3
 20, "BS Easy Listener FN",     6,  55.2,  18.4,  31.1,  43.4,  56.1
 21, "BS Energyator FN",        1,  55.2,  15.6,  26.7,  37.3,  48.4
 22, "BS Fat Side FN",          1,  55.2,  16.4,  28.8,  40.9,  52.9
 23, "BS Flamming Bass FN",     1,  55.2,  18.0,  29.7,  41.8,  53.7
 24, "BS Goodspeed FN",         1,  54.5,  23.8,  34.7,  45.7,  56.9
 25, "BS Hard 80's",            1,  54.5,  16.6,  26.7,  36.8,  46.6
 26, "BS Knarziger FN",         1,  54.5,  17.0,  27.4,  37.7,  48.3
 27, "BS LFO Roller FN",        1,  54.5,  18.0,  30.3,  42.5,  54.9
 28, "BS Madskillz FN",         1,  54.5,  23.0,  33.1,  43.3,  54.0
 29, "BS Mixmiddle FN",         1,  54.5,  21.5,  39.0,  56.5,  74.1
 30, "BS Night And Day FN",     6,  54.5,  18.2,  30.4,  42.6,  54.7
 31, "BS Noizigian FN",         1,  54.5,  18.1,  30.7,  43.3,  56.0
 32, "BS Open Bass FN",         1,  54.5,  16.4,  28.0,  39.4,  51.2
 33, "BS Pluggiator FN",        1,  54.5,  23.7,  35.4,  46.5,  57.6
 34, "BS SAWbreaker FN",        1,  53.9,  17.8,  29.2,  40.2,  51.3
 35, "BS Sawlight FN",          1,  53.9,  19.8,  31.2,  42.4,  53.8
 36, "BS Sci Fi",               1,  53.9,  24.2,  42.1,  60.3,  78.3
 37, "BS Slow Filter FN",       1,  54.5,  27.0,  39.9,  53.2,  66.3
 38, "BS Small Bassist FN",     6,  53.9,  26.1,  38.3,  50.6,  62.8
 39, "BS Syncetel Bass FN",     6,  53.9,  17.0,  27.4,  37.8,  48.4
 40, "BS Tripple Wobbler",      1,  53.9,  15.9,  27.5,  38.9,  50.5
 41, "BS Wobbler FN",           1,  53.9,  27.2,  40.8,  54.5,  68.6
 42, "BS Wobbler II FN",        1,  53.9,  28.0,  42.3,  56.9,  71.7
 43, "CD Universal FN",         1,  53.3,  26.0,  37.8,  49.7,  61.9
 44, "CH Chordionator FN",      6,  53.3,  25.2,  36.5,  48.1,  59.9
 45, "CH Chordionator II FN",   1,  53.9,  25.4,  36.8,  48.2,  60.2
 46, "CH Chordionator III FN",  3,  53.9,  15.7,  27.2,  38.7,  49.8
 47, "CH Chordionator IV FN",   1,  53.3,  23.8,  35.1,  46.6,  58.5
 48, "CH Open Mind FN",         1,  53.3,  26.1,  38.0,  49.8,  62.1
 49, "CH SIDchord FN",          6,  53.3,  27.5,  40.5,  54.0,  67.7
 50, "DR 8bit  Kick II FN",     1,  53.3,  23.2,  36.2,  49.1,  62.4
 51, "DR 8bit  Kick III FN",    6,  53.3,  28.7,  40.9,  53.1,  65.5
 52, "DR 8bit Kick FN",         6,  53.3,  25.6,  36.6,  47.9,  59.4
 53, "DR Crash Space",          6,  53.3,  23.4,  42.8,  62.4,  82.2
 54, "DR Hat Reverse",          1,  52.6,  17.9,  32.1,  46.2,  60.0
 55, "DR Hat Short Moves",      1,  53.3,  18.3,  32.2,  46.1,  60.1
 56, "DR Hat Short",            4,  53.3,  17.9,  31.9,  45.7,  59.7
 57, "DR HiHat FN",             1,  53.3,  13.7,  22.6,  31.6,  40.5
 58, "DR Kick Clean",           1,  53.3,  19.3,  34.1,  48.9,  63.7
 59, "DR Kick FN",              1,  53.3,  14.9,  24.8,  34.8,  44.8
 60, "DR Kick II FN",           1,  52.6,  28.6,  38.9,  49.1,  59.6
 61, "DR Kick III FN",          1,  53.3,  28.4,  40.5,  52.6,  64.9
 62, "DR Kick Old School",      6,  52.6,  19.3,  34.1,  48.9,  63.7
 63, "DR Kick Phat",            1,  52.6,  26.4,  40.6,  54.9,  69.3
 64, "DR Perc Bongo Room",      1,  53.3,  23.9,  35.9,  48.0,  60.5
 65, "DR Perc Room",            1,  53.3,  22.3,  32.6,  42.9,  53.4
 66, "DR Snare Dry",            1,  53.3,  21.1,  34.3,  46.7,  59.3
 67, "DR Sub Impact",           1,  52.6,  15.0,  25.1,  35.3,  45.4
 68, "FX Alien Storm",          1,  52.6, 103.1, 104.4,  87.8, 105.9
 69, "FX Blubberwasser FN",     1,  52.0,  33.0,  50.7,  68.8,  87.5
 70, "FX Break FM",             6,  52.6,  35.2,  59.3,  84.1, 109.9
 71, "FX C64 FN",               1,  52.6,  31.5,  49.2,  66.1,  82.9
 72, "FX Digital Transfer",     1,  53.3,  32.0,  53.2,  75.2,  98.6
 73, "FX Falling Break",        1,  52.6,  54.5,  54.7,  54.4,  54.5
 74, "FX Metallica FN",         1,  52.0,  65.8,  65.9,  50.8,  66.1
 75, "FX Mod Triangle FM",      1,  52.6,  16.5,  29.2,  42.2,  55.2
 76, "FX Noiz3machin3 FN",      1,  52.0,  28.9,  48.4,  65.0,  80.5
 77, "FX Quitscheentchen FN",   6,  52.6,  33.2,  50.9,  69.2,  87.8
 78, "FX Radeberger FN",        6,  52.0,  39.0,  66.4,  93.8, 121.5
 79, "FX Raindrops FN",         6,  52.0,  87.0,  51.0,  68.9,  87.2
 80, "FX Reverse FM",           6,  52.0,  17.6,  30.4,  43.1,  55.8
 81, "FX SO 6dB Sweep",         1,  52.0,  15.3,  26.1,  37.0,  47.7
 82, "FX Swell FN",             1,  52.6,  25.1,  38.3,  51.5,  64.9
 83, "FX Turntable FN",         6,  52.0,  38.3,  59.8,  81.2, 104.3
 84, "KB Big Synth FN",         6,  51.3,  58.2,  58.3,  58.1,  57.8
 85, "KB E-Piano",              6,  52.0,  23.3,  34.9,  45.8,  57.2
 86, "KB Glockenschlag FN",     4,  52.6,  25.9,  38.3,  50.4,  63.6
 87, "KB Piano House",          6,  52.0,  25.4,  37.0,  48.3,  59.8
 88, "KB White Noise FN",       3,  52.0,  23.6,  34.7,  46.4,  58.2
 89, "LD 8bitter II FN",        6,  52.6,  29.1,  41.9,  54.4,  67.2
 90, "LD Acid Saw",             6,  52.0,  15.7,  27.1,  37.8,  48.6
 91, "LD Bon Voyage FN",        1,  52.6,  23.1,  33.6,  44.1,  55.0
 92, "LD Crystal Lead",         1,  52.6,  24.9,  37.5,  50.3,  63.5
 93, "LD Drop In Pulse",        3,  52.0,  58.9,  59.1,  58.2,  58.7
 94, "LD Funky Mod",            1,  52.0,  15.3,  26.2,  37.0,  47.5
 95, "LD Metal Wahuuu",         1,  52.6,  17.5,  31.4,  44.5,  57.9
 96, "LD Morph Sync",           1,  52.6,  31.9,  52.6,  72.8,  94.0
 97, "LD Noisy Sync Lead",      1,  52.0,  20.5,  37.3,  54.0,  70.6
 98, "LD Plastic Attack",       1,  52.0,  20.1,  32.4,  44.4,  56.3
 99, "LD Pleutonium FN",        1,  52.6,  26.2,  36.1,  45.6,  55.9
100, "LD Plucked String",       1,  52.0,  28.3,  42.9,  57.5,  72.7
101, "LD Power Lead",           5,  52.0,  19.3,  33.5,  47.6,  61.7
102, "LD Resobells FN",         1,  52.0,  28.7,  42.2,  56.0,  70.3
103, "LD Sci Fi Organ",         6,  52.0,  28.5,  45.5,  62.7,  80.5
104, "LD Soft Bell Lead",       4,  52.6,  29.5,  47.9,  66.1,  84.8
105, "LD Special Starter",      1,  52.0,  28.8,  45.2,  62.0,  78.9
106, "LD Spring Bell",          2,  52.0,  29.8,  48.4,  67.5,  86.8
107, "LD SYNCElead FN",         1,  52.0,  27.1,  40.7,  54.3,  68.7
108, "LD Technoshocker FN",     1,  52.0,  17.3,  30.0,  42.9,  56.0
109, "LD Thin Lead",            1,  52.0,  26.7,  39.8,  53.2,  67.3
110, "LD Tranceline FN",        1,  52.0,  27.0,  38.1,  49.1,  60.7
111, "LD Woholead FN",          1,  52.0,  16.0,  27.1,  38.3,  49.5
112, "PD  Ringmodded FN",       1,  52.0,  29.2,  42.1,  55.2,  69.1
113, "PD Base Pad",             6,  51.3,  51.5,  51.6,  39.8,  51.0
114, "PD Bellomatism FN",       3,  52.0,  64.2,  64.4,  51.3,  64.3
115, "PD Big Trancer FN",       6,  52.0,  27.2,  38.7,  50.5,  62.6
116, "PD Bit Orchestra",        6,  52.0,  28.5,  43.1,  58.4,  74.3
117, "PD Bursting Pad",         4,  52.0,  33.8,  54.5,  75.1,  96.1
118, "PD Dark Animations FN",   3,  52.0,  24.3,  36.2,  48.0,  59.9
119, "PD Easymat FN",           6,  52.0,  25.9,  37.7,  49.7,  62.1
120, "PD Floating Pad",         6,  52.0,  32.9,  54.4,  76.4,  99.2
121, "PD Gated Pad",            3,  51.3,  68.9,  67.2,  68.2,  69.1
122, "PD Glasometer FN",        3,  52.0,  68.1,  68.3,  54.5,  68.5
123, "PD Open Square FN",       6,  51.3,  65.5,  53.9,  54.3,  67.2
124, "PD Padwobbler FN",        6,  52.0,  74.5,  59.7,  60.2,  75.5
125, "PD Sun Rise",             6,  51.3,  72.3,  42.2,  57.1,  73.0
126, "PD Sweet Analogue",       4,  52.0,  73.3,  72.6,  72.6,  72.8
127, "PD Twoflower FN",         4,  52.0,  83.6,  82.3,  82.3,  77.8
  0, "! Startup Juno Osc",      6,  60.3,  14.3,  24.5,  34.4,  44.5
  1, "ARP 303 Like FN",         1,  59.0,  23.7,  35.5,  46.4,  57.7
  2, "ARP 303 Like II FN",      1,  59.0,  24.3,  36.7,  48.6,  61.2
  3, "ARP C64 FN",              1,  58.4,  34.2,  54.4,  74.2,  94.3
  4, "ARP C64 II FN",           1,  58.4,  33.3,  53.4,  72.9,  92.5
  5, "ARP C64 III FN",          1,  57.8,  33.3,  53.3,  73.3,  94.0
  6, "ARP C64 IV FN",           1,  56.5,  28.5,  40.5,  52.6,  64.9
  7, "ARP Demotrack ARP FN",    6,  57.1,  16.8,  28.6,  40.1,  51.7
  8, "ARP Rumpelkammer FN",     1,  56.5,  19.4,  32.5,  45.8,  59.0
  9, "BS 007 X",                6,  56.5,  18.4,  31.0,  43.3,  56.0
 10, "BS 7th Gates FN",         1,  56.5,  15.3,  26.3,  36.8,  47.3
 11, "BS Bass Deep Room",       1,  56.5,  23.5,  35.2,  45.9,  57.1
 12, "BS Bassolead FN",         1,  55.8,  28.1,  41.9,  55.9,  70.2
 13, "BS Basspa_ FN",           1,  55.8,  18.5,  31.1,  43.6,  56.1
 14, "BS C64 Octavebass FN",    1,  55.8,  26.9,  45.7,  63.9,  82.5
 15, "BS Clean Flat Bass",      1,  55.8,  15.2,  26.1,  36.9,  47.6
 16, "BS D&B Wubler",           1,  55.8,  16.5,  28.9,  40.5,  52.4
 17, "BS Dark Bass",            1,  55.2,  16.4,  28.7,  40.6,  52.4
 18, "BS Dark Night FN",        3,  55.2,  18.0,  29.1,  39.8,  51.1
 19, "BS Detuned FN",           1,  55.2,  18.7,  31.2,  43.7,  56.4
 20, "BS Easy Listener FN",     6,  53.9,  18.4,  31.1,  43.4,  56.1
 21, "BS Energyator FN",        1,  54.5,  15.6,  26.7,  37.3,  48.4
 22, "BS Fat Side FN",          1,  54.5,  16.4,  28.8,  40.9,  52.9
 23, "BS Flamming Bass FN",     1,  54.5,  18.0,  29.7,  41.7,  53.6
 24, "BS Goodspeed FN",         1,  54.5,  23.8,  34.7,  45.7,  56.7
 25, "BS Hard 80's",            1,  54.5,  16.6,  26.6,  36.8,  46.9
 26, "BS Knarziger FN",         1,  53.9,  17.0,  27.4,  37.7,  48.3
 27, "BS LFO Roller FN",        1,  54.5,  18.0,  30.3,  42.5,  55.0
 28, "BS Madskillz FN",         1,  54.5,  23.0,  33.1,  43.3,  53.9
 29, "BS Mixmiddle FN",         1,  53.9,  21.5,  39.0,  56.5,  74.1
 30, "BS Night And Day FN",     6,  53.3,  18.2,  30.4,  42.5,  54.6
 31, "BS Noizigian FN",         1,  53.9,  18.1,  30.7,  43.3,  56.0
 32, "BS Open Bass FN",         1,  53.3,  16.4,  28.0,  39.4,  51.2
 33, "BS Pluggiator FN",        1,  53.9,  23.7,  35.5,  46.5,  57.9
 34, "BS SAWbreaker FN",        1,  53.3,  17.8,  29.2,  40.2,  51.3
 35, "BS Sawlight FN",          1,  53.3,  19.8,  31.2,  42.4,  53.8
 36, "BS Sci Fi",               1,  53.3,  24.2,  42.1,  60.3,  78.3
 37, "BS Slow Filter FN",       1,  53.3,  27.0,  39.9,  53.2,  66.3
 38, "BS Small Bassist FN",     6,  52.6,  26.1,  38.3,  50.5,  62.8
 39, "BS Syncetel Bass FN",     6,  53.3,  17.0,  27.4,  37.8,  48.4
 40, "BS Tripple Wobbler",      1,  53.3,  15.9,  27.5,  38.9,  50.5
 41, "BS Wobbler FN",           1,  53.3,  27.2,  40.8,  54.6,  68.3
 42, "BS Wobbler II FN",        1,  52.6,  28.0,  42.4,  56.9,  71.7
 43, "CD Universal FN",         1,  53.3,  26.0,  37.8,  49.7,  62.2
 44, "CH Chordionator FN",      6,  52.6,  25.2,  36.6,  48.0,  59.9
 45, "CH Chordionator II FN",   1,  53.3,  25.4,  36.8,  48.2,  60.1
 46, "CH Chordionator III FN",  3,  52.6,  15.7,  27.2,  38.7,  49.8
 47, "CH Chordionator IV FN",   1,  53.3,  23.9,  35.2,  46.5,  58.5
 48, "CH Open Mind FN",         1,  53.3,  26.1,  37.9,  49.8,  62.0
 49, "CH SIDchord FN",          6,  53.3,  27.5,  40.6,  54.1,  67.6
 50, "DR 8bit  Kick II FN",     1,  53.3,  23.2,  36.2,  49.1,  62.4
 51, "DR 8bit  Kick III FN",    6,  53.3,  28.7,  40.8,  53.1,  65.7
 52, "DR 8bit Kick FN",         6,  53.3,  25.6,  36.6,  47.9,  59.3
 53, "DR Crash Space",          6,  52.6,  23.4,  42.8,  62.7,  82.3
 54, "DR Hat Reverse",          1,  52.6,  17.9,  32.1,  46.2,  60.1
 55, "DR Hat Short Moves",      1,  53.3,  18.3,  32.2,  46.1,  60.1
 56, "DR Hat Short",            4,  52.6,  17.9,  31.9,  45.7,  59.7
 57, "DR HiHat FN",             1,  52.6,  13.7,  22.6,  31.6,  40.5
 58, "DR Kick Clean",           1,  52.6,  19.3,  34.1,  48.9,  63.7
 59, "DR Kick FN",              1,  52.6,  14.9,  24.8,  34.8,  44.9
 60, "DR Kick II FN",           1,  53.3,  28.7,  38.9,  49.5,  59.6
 61, "DR Kick III FN",          1,  52.6,  28.4,  40.5,  52.6,  65.0
 62, "DR Kick Old School",      6,  52.6,  19.3,  34.1,  48.9,  63.7
 63, "DR Kick Phat",            1,  52.6,  26.4,  40.6,  54.8,  69.3
 64, "DR Perc Bongo Room",      1,  52.0,  23.9,  35.9,  48.0,  60.2
 65, "DR Perc Room",            1,  52.6,  22.3,  32.6,  42.9,  53.4
 66, "DR Snare Dry",            1,  53.3,  21.1,  34.3,  46.7,  59.3
 67, "DR Sub Impact",           1,  52.0,  15.0,  25.1,  35.3,  45.4
 68, "FX Alien Storm",          1,  52.0, 102.9, 104.2,  88.1, 105.9
 69, "FX Blubberwasser FN",     1,  52.0,  33.1,  50.7,  68.8,  87.5
 70, "FX Break FM",             6,  52.0,  35.2,  59.3,  84.1, 109.8
 71, "FX C64 FN",               1,  52.6,  31.6,  49.1,  66.2,  82.9
 72, "FX Digital Transfer",     1,  52.0,  32.1,  53.2,  75.2,  98.5
 73, "FX Falling Break",        1,  52.0,  54.6,  54.4,  54.3,  54.3
 74, "FX Metallica FN",         1,  52.0,  65.8,  65.9,  50.8,  66.1
 75, "FX Mod Triangle FM",      1,  52.0,  16.5,  29.2,  42.2,  55.2
 76, "FX Noiz3machin3 FN",      1,  52.6,  28.9,  48.5,  65.0,  80.6
 77, "FX Quitscheentchen FN",   6,  51.3,  33.3,  50.8,  68.8,  87.3
 78, "FX Radeberger FN",        6,  52.0,  39.0,  66.4,  93.9, 121.5
 79, "FX Raindrops FN",         6,  51.3,  87.1,  51.1,  69.0,  87.0
 80, "FX Reverse FM",           6,  52.0,  17.6,  30.4,  43.1,  55.8
 81, "FX SO 6dB Sweep",         1,  51.3,  15.3,  26.1,  37.0,  47.7
 82, "FX Swell FN",             1,  51.3,  25.1,  38.3,  51.4,  65.0
 83, "FX Turntable FN",         6,  52.0,  38.3,  59.8,  81.4, 104.3
 84, "KB Big Synth FN",         6,  51.3,  58.2,  58.3,  58.1,  58.2
 85, "KB E-Piano",              6,  52.0,  23.3,  34.8,  45.7,  57.1
 86, "KB Glockenschlag FN",     4,  52.0,  25.9,  38.3,  50.5,  63.4
 87, "KB Piano House",          6,  52.0,  25.3,  36.9,  48.6,  59.8
 88, "KB White Noise FN",       3,  52.0,  23.5,  34.8,  46.3,  58.1
 89, "LD 8bitter II FN",        6,  52.0,  29.0,  41.9,  54.5,  67.2
 90, "LD Acid Saw",             6,  52.0,  15.7,  27.1,  37.8,  48.6
 91, "LD Bon Voyage FN",        1,  52.0,  23.2,  33.7,  44.1,  54.9
 92, "LD Crystal Lead",         1,  52.0,  24.9,  37.6,  50.4,  63.5
 93, "LD Drop In Pulse",        3,  51.3,  59.1,  59.1,  58.4,  58.7
 94, "LD Funky Mod",            1,  52.0,  15.3,  26.2,  36.7,  47.7
 95, "LD Metal Wahuuu",         1,  52.0,  17.5,  31.3,  44.4,  57.6
 96, "LD Morph Sync",           1,  52.0,  31.8,  52.2,  72.8,  93.5
 97, "LD Noisy Sync Lead",      1,  51.3,  20.5,  37.3,  54.0,  70.6
 98, "LD Plastic Attack",       1,  51.3,  20.1,  32.4,  44.4,  56.3
 99, "LD Pleutonium FN",        1,  52.0,  26.3,  36.0,  45.6,  56.0
100, "LD Plucked String",       1,  52.0,  28.3,  42.8,  57.4,  72.4
101, "LD Power Lead",           5,  51.3,  19.3,  33.5,  47.6,  61.6
